,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.2800317614947133,0.4507956020667279,0.5431711490849933,0.48093818431746527,0.4457136053839304,0.4120985917982774,0.49167489863605646,0.5340876739747775
1,0.2978062258612798,0.4255862666283984,0.4877170555641441,0.5218641478561173,0.5260012858862165,0.49463889933153216,0.4354343111948088,0.4755928964726641
2,0.25009081104651476,0.4257487955733287,0.3534794960024624,0.38912487168692783,0.3896681931112978,0.3302515731185917,0.44554586599991763,0.44037552017420445
3,0.2871325867781034,0.3679394214805175,0.4748549987567691,0.559952938011922,0.5484281532950609,0.579715747037144,0.5004009964001266,0.5519222198404267
4,0.23557867880660058,0.38545180505442467,0.4258568902201331,0.45356996327217075,0.4748580461782186,0.3370634244074704,0.4887542432344125,0.4258568902201331
5,0.2361334358650128,0.4099881321274857,0.42425498861168615,0.42622948825403373,0.5486055964641152,0.5180388623492128,0.49718931837216673,0.5205381369717168
6,0.27682222495079184,0.42188283282383754,0.428060120570993,0.5260012858862165,0.3897437083318173,0.418558107132292,0.493919178794316,0.3732513069374897
7,0.2751770806633898,0.3970941783515159,0.5344229815466391,0.5618156788041915,0.5151775105549072,0.5241424183609591,0.44064261444160724,0.5484281532950609
8,0.3076923076923077,0.4687462486871128,0.6261330730166965,0.5335791524126945,0.509967042871007,0.44037552017420445,0.5147077121040965,0.5393857398369615
9,0.2376528198659498,0.4219592861260874,0.45437250005026686,0.43111963057153385,0.5813257695276958,0.38786538958710975,0.4354343111948088,0.45717025493140545
10,0.26408440520704396,0.48093818431746527,0.46656679393718076,0.5076974903295686,0.5153557401014964,0.5243068920137596,0.4657918073097728,0.4903809696921319
11,0.2871325867781034,0.48605503837331676,0.49491131089468077,0.3979950048545262,0.41982195471921996,0.4062103742297433,0.5335791524126945,0.3819691555232247
12,0.24183816608273523,0.3490850350566628,0.4604554601361903,0.5074997334109193,0.40422194809311796,0.506558501713145,0.4705218054208669,0.49552755311121044
13,0.25253267523731443,0.3759143003080672,0.418558107132292,0.4194228709801974,0.47819232306764414,0.41982195471921996,0.4255862666283984,0.45356996327217075
14,0.2533423601259677,0.4248106201168504,0.45767475391521517,0.493919178794316,0.5145787847313383,0.3344220594070651,0.5277426555380338,0.5218641478561173
15,0.21557573941644267,0.42551972459582715,0.5639912968220403,0.5412437990032296,0.4457136053839304,0.40705856430858534,0.48637576314458353,0.44060487298224643
16,0.25824175824175827,0.4755928964726641,0.5371000550949431,0.487398755097657,0.44552105560681526,0.5260012858862165,0.49145478852020863,0.5583352592647733
17,0.21818460144107896,0.38416309578767194,0.41982195471921996,0.44688004760389316,0.4149493126206751,0.39257839003190115,0.46292353774484374,0.5218641478561173
18,0.30153403763801306,0.4219592861260874,0.4334012563891459,0.44037552017420445,0.45479410597610365,0.343248494363003,0.40972373368149456,0.4327712674146304
19,0.27273226865453326,0.4130306790401706,0.4885504279858909,0.45604395604395603,0.47641391261248106,0.49552755311121044,0.4807294161676158,0.35901488181793645
20,0.2657138474111549,0.39016043986833976,0.5814733266588996,0.5147718903907903,0.5977794476207859,0.5452501211472986,0.5279411691141563,0.494940048725472
21,0.2644880983033585,0.3385508788297603,0.428060120570993,0.40475442306762954,0.47819232306764414,0.4062103742297433,0.4705218054208669,0.39971244270593964
22,0.29079824557141676,0.39350007307077267,0.418558107132292,0.4699798790511454,0.4867014469022667,0.44929194127856764,0.5328781253336418,0.46754752997473464
23,0.2956405033669948,0.5000264514098487,0.45356996327217075,0.4877170555641441,0.5813257695276958,0.5430093572885201,0.5770337396275841,0.5074997334109193
24,0.2482135995193678,0.43583586846268,0.4663765328101687,0.4807294161676158,0.46733168829686544,0.36723676060585486,0.4757194181366656,0.41032425767657676
25,0.2800317614947133,0.4507956020667279,0.5431711490849933,0.48093818431746527,0.4457136053839304,0.4120985917982774,0.49167489863605646,0.5340876739747775
26,0.2978062258612798,0.4255862666283984,0.4877170555641441,0.5218641478561173,0.5260012858862165,0.49463889933153216,0.4354343111948088,0.4755928964726641
27,0.25009081104651476,0.4257487955733287,0.3534794960024624,0.38912487168692783,0.3896681931112978,0.3302515731185917,0.44554586599991763,0.44037552017420445
28,0.2871325867781034,0.3679394214805175,0.4748549987567691,0.559952938011922,0.5484281532950609,0.579715747037144,0.5004009964001266,0.5519222198404267
29,0.23557867880660058,0.38545180505442467,0.4258568902201331,0.45356996327217075,0.4748580461782186,0.3370634244074704,0.4887542432344125,0.4258568902201331
