,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.10784313725490197,0.13953488372093023,0.4583333333333333,0.5333333333333333,0.5833333333333334,0.2777777777777778,0.4230769230769231,0.45454545454545453
1,0.08108108108108109,0.21951219512195122,0.4666666666666667,0.5,0.5,0.29411764705882354,0.41379310344827586,1.0
2,0.0,0.17777777777777778,0.5384615384615384,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.42857142857142855,0.21739130434782608
3,0.09900990099009901,0.20930232558139536,0.47058823529411764,0.2,0.6666666666666666,0.35294117647058826,0.5882352941176471,1.0
4,0.0661764705882353,0.25,0.4444444444444444,0.6363636363636364,0.6666666666666666,0.75,0.6,0.5
5,0.08588957055214724,0.20833333333333334,0.4117647058823529,0.5,0.2222222222222222,0.38461538461538464,0.4,0.4
6,0.08280254777070063,0.14583333333333334,0.38461538461538464,0.5454545454545454,0.35714285714285715,0.25,0.5238095238095238,0.6
7,0.08552631578947369,0.2,0.3,0.42857142857142855,1.0,0.16666666666666666,0.5882352941176471,1.0
8,0.08588957055214724,0.20930232558139536,0.4,0.36363636363636365,0.45454545454545453,0.5833333333333334,0.45,0.2
9,0.0,0.36363636363636365,0.35294117647058826,0.3333333333333333,0.75,0.08333333333333333,0.6875,0.4166666666666667
10,0.08602150537634409,0.16129032258064516,0.3333333333333333,0.3076923076923077,0.2727272727272727,0.4,0.6666666666666666,0.5
11,0.11009174311926606,0.1794871794871795,0.16666666666666666,0.4,0.5714285714285714,0.21428571428571427,0.48,0.11009174311926606
12,0.0989010989010989,0.2564102564102564,0.6,0.25,0.5,0.4,0.5833333333333334,0.4
13,0.08163265306122448,0.4090909090909091,0.2916666666666667,0.45454545454545453,0.5454545454545454,0.8571428571428571,0.7058823529411765,0.45454545454545453
14,0.0,0.1956521739130435,0.4,0.5555555555555556,0.36363636363636365,0.6153846153846154,0.5882352941176471,0.2857142857142857
15,0.06896551724137931,0.18867924528301888,0.4444444444444444,0.5,0.35294117647058826,0.2608695652173913,0.28,0.5833333333333334
16,0.08917197452229299,0.21052631578947367,0.46153846153846156,0.4,0.375,0.4444444444444444,0.65,1.0
17,0.0,0.19607843137254902,0.20833333333333334,0.3333333333333333,0.42857142857142855,0.3,0.3888888888888889,0.3333333333333333
18,0.09574468085106383,0.22580645161290322,0.4444444444444444,0.29411764705882354,0.2,0.42857142857142855,0.47058823529411764,0.75
19,0.09278350515463918,0.34615384615384615,0.3333333333333333,0.2727272727272727,1.0,0.5,0.6111111111111112,0.16666666666666666
20,0.0684931506849315,0.1794871794871795,0.3125,0.45454545454545453,0.375,0.3888888888888889,0.4117647058823529,0.4166666666666667
21,0.07228915662650602,0.14583333333333334,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.45161290322580644,0.4
22,0.09649122807017543,0.23076923076923078,0.35714285714285715,0.2857142857142857,0.4444444444444444,0.26666666666666666,0.46153846153846156,0.2222222222222222
23,0.0915032679738562,0.17142857142857143,0.4666666666666667,0.5,0.5,0.4444444444444444,0.7142857142857143,0.0915032679738562
24,0.09803921568627451,0.2553191489361702,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.21428571428571427,0.5714285714285714,0.2222222222222222
25,0.10784313725490197,0.13953488372093023,0.4583333333333333,0.5333333333333333,0.5833333333333334,0.2777777777777778,0.4230769230769231,0.45454545454545453
26,0.08108108108108109,0.21951219512195122,0.4666666666666667,0.5,0.5,0.29411764705882354,0.41379310344827586,1.0
27,0.0,0.17777777777777778,0.5384615384615384,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.42857142857142855,0.21739130434782608
28,0.09900990099009901,0.20930232558139536,0.47058823529411764,0.2,0.6666666666666666,0.35294117647058826,0.5882352941176471,1.0
29,0.0661764705882353,0.25,0.4444444444444444,0.6363636363636364,0.6666666666666666,0.75,0.6,0.5
