,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.8184306569343065,0.8966697080291971,0.8838959854014597,0.9021441605839415,0.8967457420924574,0.8556873479318735,0.9498175182481751,0.9133211678832118
1,0.8037240537240538,0.873550061050061,0.863476800976801,0.9139957264957264,0.889041514041514,0.917887667887668,0.8977411477411478,0.9033882783882784
2,0.7471764346764347,0.9248321123321123,0.8663003663003663,0.8869047619047619,0.8537851037851037,0.7828144078144079,0.9019383394383396,0.8965201465201466
3,0.7858669108669109,0.8822496947496947,0.9106379731379731,0.8757631257631258,0.905448717948718,0.9198717948717948,0.9548992673992674,0.9102564102564102
4,0.7375610500610501,0.8726343101343101,0.7944902319902319,0.8778998778998779,0.8064713064713066,0.8128052503052502,0.9047619047619049,0.8926282051282051
5,0.7146441605839415,0.8434458637469586,0.8763686131386861,0.8781173965936739,0.847095498783455,0.872338807785888,0.9003953771289538,0.9028284671532848
6,0.7448870573870574,0.8835470085470086,0.8576007326007327,0.9203296703296703,0.8470695970695971,0.8082264957264957,0.935515873015873,0.9021672771672772
7,0.7757936507936508,0.9036172161172161,0.8930860805860806,0.9418498168498168,0.9228479853479853,0.9127747252747254,0.934447496947497,0.8637057387057387
8,0.8608821733821733,0.9514652014652014,0.9578754578754578,0.9431471306471305,0.8444749694749694,0.8953754578754579,0.9713827838827839,0.9277319902319902
9,0.7421398046398047,0.8385989010989011,0.8410409035409034,0.8299755799755799,0.9083485958485958,0.8035714285714286,0.873550061050061,0.8493589743589746
10,0.755550486618005,0.8826794403892944,0.8467153284671532,0.8964416058394159,0.8865571776155717,0.9178071776155717,0.9188716545012166,0.9288321167883211
11,0.806013431013431,0.8839285714285715,0.8249389499389498,0.8901098901098902,0.8681318681318682,0.860424297924298,0.9458943833943834,0.8008241758241756
12,0.757554945054945,0.9004120879120878,0.8745421245421245,0.9224664224664225,0.8947649572649573,0.8767551892551892,0.918574481074481,0.9101037851037852
13,0.7639652014652014,0.8604242979242979,0.8405830280830281,0.8383699633699634,0.8586691086691088,0.8320360195360196,0.888888888888889,0.8266178266178267
14,0.8125763125763126,0.8981227106227107,0.8598137973137973,0.9075854700854701,0.9100274725274724,0.9029304029304029,0.9374236874236875,0.8483669108669109
15,0.7481751824817519,0.9053375912408759,0.9445711678832116,0.9286800486618003,0.9111922141119222,0.9029805352798054,0.9363594890510949,0.7817062043795621
16,0.7848748473748474,0.9074328449328449,0.8612637362637362,0.8875915750915752,0.9077380952380951,0.8170787545787545,0.9443681318681318,0.9208638583638585
17,0.7513736263736264,0.9085012210012209,0.8935439560439561,0.9300213675213675,0.8853021978021979,0.8891941391941391,0.9384920634920635,0.9194139194139194
18,0.8076923076923077,0.8669108669108669,0.8084554334554335,0.8907967032967034,0.8262362637362638,0.8833943833943834,0.920940170940171,0.7645757020757021
19,0.760454822954823,0.860958485958486,0.9006410256410257,0.8962148962148963,0.8861416361416361,0.863324175824176,0.8820970695970696,0.8453144078144076
20,0.7376824817518248,0.9099756690997567,0.9378041362530413,0.9238138686131387,0.9371958637469587,0.9387165450121654,0.9476125304136253,0.9161344282238442
21,0.7531288156288156,0.8247100122100122,0.7892246642246642,0.8518772893772895,0.8682081807081806,0.8174603174603174,0.9057539682539684,0.8638583638583638
22,0.7731990231990232,0.87263431013431,0.7926587301587302,0.9140720390720392,0.8824786324786326,0.8104395604395604,0.9478785103785105,0.8705738705738707
23,0.8192155067155067,0.9156746031746031,0.9029304029304029,0.9096459096459096,0.9326923076923076,0.9196428571428572,0.9287240537240538,0.8867521367521368
24,0.7580128205128206,0.932615995115995,0.8598137973137973,0.8864468864468863,0.8549297924297924,0.7925824175824177,0.9230006105006106,0.816468253968254
