,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.9166666666666666,0.8333333333333334,0.7083333333333334,0.75,0.5833333333333334,0.5833333333333334,0.875,0.8333333333333334
1,0.9583333333333334,0.75,0.75,0.7916666666666666,0.75,0.625,0.7916666666666666,0.875
2,0.9166666666666666,1.0,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.5,0.8333333333333334,0.7083333333333334
3,0.9583333333333334,0.7916666666666666,0.7916666666666666,0.875,0.8333333333333334,0.7916666666666666,0.9166666666666666,0.9166666666666666
4,0.875,0.75,0.625,0.7083333333333334,0.7083333333333334,0.5,0.8333333333333334,0.625
5,0.875,0.75,0.5416666666666666,0.6666666666666666,0.8333333333333334,0.75,0.875,0.875
6,0.9583333333333334,0.7083333333333334,0.5833333333333334,0.75,0.5416666666666666,0.625,0.7916666666666666,0.625
7,0.9166666666666666,0.7916666666666666,0.75,0.7916666666666666,0.7083333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
8,1.0,0.9583333333333334,0.8333333333333334,0.9166666666666666,0.75,0.7083333333333334,0.9583333333333334,0.875
9,0.875,0.8333333333333334,0.6666666666666666,0.75,0.75,0.4166666666666667,0.7916666666666666,0.7916666666666666
10,0.875,0.75,0.625,0.7916666666666666,0.7083333333333334,0.6666666666666666,0.875,0.7083333333333334
11,0.9583333333333334,0.875,0.75,0.625,0.5833333333333334,0.5416666666666666,0.9166666666666666,0.5416666666666666
12,0.875,0.7916666666666666,0.7083333333333334,0.7916666666666666,0.5833333333333334,0.7083333333333334,0.875,0.6666666666666666
13,0.875,0.7916666666666666,0.625,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.75,0.7083333333333334
14,0.9583333333333334,0.875,0.625,0.7916666666666666,0.7916666666666666,0.5416666666666666,0.9166666666666666,0.7916666666666666
15,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.9583333333333334,0.7083333333333334
16,0.9166666666666666,0.875,0.7916666666666666,0.7916666666666666,0.5833333333333334,0.75,0.875,0.9166666666666666
17,0.7916666666666666,0.7916666666666666,0.5833333333333334,0.7083333333333334,0.5416666666666666,0.5,0.7916666666666666,0.7916666666666666
18,1.0,0.8333333333333334,0.625,0.7083333333333334,0.5833333333333334,0.4583333333333333,0.75,0.6666666666666666
19,0.875,0.6666666666666666,0.5416666666666666,0.5,0.5416666666666666,0.6666666666666666,0.75,0.5
20,1.0,0.875,0.75,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.9166666666666666,0.8333333333333334
21,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.5416666666666666,0.875,0.75
22,0.9166666666666666,0.875,0.625,0.6666666666666666,0.6666666666666666,0.625,0.875,0.7083333333333334
23,0.9583333333333334,0.9583333333333334,0.7083333333333334,0.75,0.75,0.7083333333333334,0.9583333333333334,0.7916666666666666
24,0.875,0.8333333333333334,0.625,0.75,0.75,0.5416666666666666,0.9166666666666666,0.7083333333333334
25,0.9166666666666666,0.8333333333333334,0.7083333333333334,0.75,0.5833333333333334,0.5833333333333334,0.875,0.8333333333333334
26,0.9583333333333334,0.75,0.75,0.7916666666666666,0.75,0.625,0.7916666666666666,0.875
27,0.9166666666666666,1.0,0.5416666666666666,0.6666666666666666,0.5833333333333334,0.5,0.8333333333333334,0.7083333333333334
28,0.9583333333333334,0.7916666666666666,0.7916666666666666,0.875,0.8333333333333334,0.7916666666666666,0.9166666666666666,0.9166666666666666
29,0.875,0.75,0.625,0.7083333333333334,0.7083333333333334,0.5,0.8333333333333334,0.625
