,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.12131595377155872,0.12525061435179485,0.5559719062449473,0.5116398756145191,0.5034004578696502,0.2468453849707471,0.5282580684031885,0.35755268383812977
1,0.009329714106254,0.28445449049775495,0.43639871743591335,0.3388419256227748,0.3811258545363295,0.2588865406451075,0.5483540094624803,0.25708355455569015
2,0.0,0.21131476839061167,0.47846605510348134,0.12313775728090237,0.32963760170195305,0.2855457724081407,0.4741412489644703,0.19647357956580724
3,0.08021793424829297,0.27138331872711996,0.47196252154349105,0.07559289460184546,0.5865557254410011,0.32963760170195305,0.6142874413850291,0.2570235524685126
4,-0.09934166590903135,0.2958890025176083,0.45455065764587815,0.5309180297057092,0.4072838101874617,0.6699386471948688,0.6883337413766851,0.2914874327812226
5,0.0800106688004742,0.29081668914442527,0.4011318926479139,0.3388419256227748,0.17750679368682937,0.3180732125814321,0.4237017130659008,0.20228869496966945
6,0.0305089801649238,0.1491851846909714,0.3180732125814321,0.4443373158376759,0.30124223602484473,0.19877943112104463,0.6040974429045224,0.32871912932571284
7,0.04896070410871967,0.22052912171679243,0.1993046492322116,0.26202009022083633,0.3645413082882446,0.08625819491779428,0.6142874413850291,0.2570235524685126
8,0.07684339903635265,0.27138331872711996,0.29008739521756455,0.2704488459591113,0.35727190720797725,0.5031728036871332,0.48960021648806257,0.07559289460184546
9,0.0,0.3960701735362099,0.32963760170195305,0.17569105537498347,0.5403720350986858,0.002875273163926476,0.7101893586789596,0.3364069601793977
10,0.02363745523438799,0.13902712459974872,0.3448281541042982,0.23775169425278767,0.18398341983903765,0.2903816034562511,0.6621221919717306,0.4200560112024895
11,0.1425442554242195,0.19637719877062237,0.10816820240291165,0.20228869496966945,0.5341614906832298,0.14596273291925466,0.6019292654288461,0.1425442554242195
12,0.07099031445926816,0.3476811375127696,0.4716528871882704,0.13683240373743547,0.3386022194180606,0.29008739521756455,0.5031728036871332,0.20206562210877918
13,0.010061360175339483,0.4596460131997712,0.31059418861272986,0.35727190720797725,0.4440949684568432,0.5846014277096961,0.7566123612265672,0.35727190720797725
14,0.0,0.2538767974437197,0.36082602149755966,0.4079300508750568,0.2704488459591113,0.5588261840494329,0.6142874413850291,0.15449297772454973
15,-0.04044188254065234,0.26403756935144923,0.4548611588225003,0.29170418247705615,0.33000921664651073,0.2593395252449828,0.30096463271442303,0.5034004578696502
16,0.09984757144884153,0.33439178291990096,0.3983947309100766,0.20228869496966945,0.2379961144255204,0.4548611588225003,0.7547186763986359,0.44786314354815715
17,0.0,0.27370687603067745,0.18804682167709494,0.17569105537498347,0.26202009022083633,0.1993046492322116,0.3851718730578231,0.21712405933672377
18,0.06091259184261332,0.24879588206328695,0.3125270551058903,0.258475141781184,0.07559289460184546,0.37857142857142856,0.47196252154349105,0.3775786689691357
19,0.050852006762935206,0.40941422383999637,0.21712405933672377,0.1836257847102453,0.5185629788417315,0.45625,0.6626870114100434,0.05989467796874437
20,-0.09516887767530649,0.19637719877062237,0.271860104327311,0.35755268383812977,0.34494077753357744,0.38552256753858255,0.4011318926479139,0.33671156453532886
21,-0.026996540024568097,0.1491851846909714,0.4011318926479139,0.36975654876343395,0.5867449045368107,0.4787162492387211,0.6355525695988513,0.2903816034562511
22,0.08124096248175797,0.29701403707121016,0.30089285714285713,0.15449297772454973,0.3125270551058903,0.2102655233187218,0.5872130797838218,0.17703551929365782
23,0.10958925093990116,0.1678202382295371,0.4361062705869786,0.4197898819332655,0.2914874327812226,0.3125270551058903,0.6892857142857143,0.10958925093990116
24,0.07692442360381202,0.39107606696331726,0.3125270551058903,0.02631806779839076,0.4072838101874617,0.1455357142857143,0.6687180822659274,0.12172106356755727
25,0.12131595377155872,0.12525061435179485,0.5559719062449473,0.5116398756145191,0.5034004578696502,0.2468453849707471,0.5282580684031885,0.35755268383812977
26,0.009329714106254,0.28445449049775495,0.43639871743591335,0.3388419256227748,0.3811258545363295,0.2588865406451075,0.5483540094624803,0.25708355455569015
27,0.0,0.21131476839061167,0.47846605510348134,0.12313775728090237,0.32963760170195305,0.2855457724081407,0.4741412489644703,0.19647357956580724
28,0.08021793424829297,0.27138331872711996,0.47196252154349105,0.07559289460184546,0.5865557254410011,0.32963760170195305,0.6142874413850291,0.2570235524685126
29,-0.09934166590903135,0.2958890025176083,0.45455065764587815,0.5309180297057092,0.4072838101874617,0.6699386471948688,0.6883337413766851,0.2914874327812226
