,STATIC,STATIC+EVENT-CNT,STATIC+BiPadLSTM,STATIC+Med2Vec,STATIC+Dipole,STATIC+CEHR-BERT,STATIC+DOME,STATIC+GRU
0,0.7857142857142857,0.42857142857142855,0.7857142857142857,0.5714285714285714,0.5,0.35714285714285715,0.7857142857142857,0.35714285714285715
1,0.8571428571428571,0.6428571428571429,0.5,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.07142857142857142
2,0.0,0.5714285714285714,0.5,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.6428571428571429,0.35714285714285715
3,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.07142857142857142,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.07142857142857142
4,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5,0.2857142857142857,0.6428571428571429,0.8571428571428571,0.21428571428571427
5,1.0,0.7142857142857143,0.5,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.5714285714285714,0.14285714285714285
6,0.9285714285714286,0.5,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.7857142857142857,0.21428571428571427
7,0.9285714285714286,0.5,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.07142857142857142
8,1.0,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.5,0.6428571428571429,0.07142857142857142
9,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.07142857142857142,0.7857142857142857,0.35714285714285715
10,0.5714285714285714,0.35714285714285715,0.5,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.7142857142857143,0.42857142857142855
11,0.8571428571428571,0.5,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.21428571428571427,0.8571428571428571,0.8571428571428571
12,0.6428571428571429,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285
13,0.8571428571428571,0.6428571428571429,0.5,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.35714285714285715
14,0.0,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.14285714285714285
15,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.5,0.5
16,1.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.5714285714285714,0.9285714285714286,0.21428571428571427
17,0.0,0.7142857142857143,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.5,0.21428571428571427
18,0.6428571428571429,0.5,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.5714285714285714,0.21428571428571427
19,0.6428571428571429,0.6428571428571429,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.5,0.7857142857142857,0.07142857142857142
20,0.7142857142857143,0.5,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.5,0.35714285714285715
21,0.42857142857142855,0.5,0.5,0.2857142857142857,0.5714285714285714,0.5,1.0,0.2857142857142857
22,0.7857142857142857,0.6428571428571429,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.2857142857142857
23,1.0,0.42857142857142855,0.5,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7142857142857143,1.0
24,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.8571428571428571,0.14285714285714285
